Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
apartment,€328500,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,2,0,0,1,Installed,0,8370
apartment,€338500,2,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€321000,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,2,0,0,1,Installed,0,8370
apartment,€330750,2,Not specified,Not specified,0,0,6,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€266250,1,Not specified,Not specified,0,0,7,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€363250,2,Not specified,Not specified,0,0,12,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€258750,1,Not specified,Not specified,0,0,11,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€343500,2,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€321000,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€336000,2,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€318500,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,2,0,0,1,Installed,0,8370
apartment,€263750,1,Not specified,Not specified,0,0,9,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€328250,2,Not specified,Not specified,0,0,6,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€256250,1,Not specified,Not specified,0,0,12,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€341000,2,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€358250,2,Not specified,Not specified,0,0,12,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€325500,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,2,0,0,1,Installed,0,8370
apartment,€311000,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€325750,2,Not specified,Not specified,0,0,6,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€266000,1,Not specified,Not specified,0,0,12,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€261250,1,Not specified,Not specified,0,0,9,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€253750,1,Not specified,Not specified,0,0,11,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€323250,2,Not specified,Not specified,0,0,6,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€316000,2,Not specified,Not specified,0,0,10,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€271000,1,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€313500,2,Not specified,Not specified,0,0,7,0,0,0,0,0,0,2,0,0,1,Installed,0,8370
apartment,€353250,2,Not specified,Not specified,0,0,12,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€266250,1,Not specified,Not specified,0,0,27,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€320750,2,Not specified,Not specified,0,0,6,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€268500,1,Not specified,Not specified,0,0,9,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€253750,1,Not specified,Not specified,0,0,8,0,0,0,0,0,0,1,0,0,1,Installed,0,8370
apartment,€350750,2,Not specified,Not specified,0,0,12,0,0,2,0,0,0,1,0,0,1,Installed,0,8370
apartment,€255650,1,Not specified,Not specified,0,0,2,0,0,2,2021,0,0,1,0,0,1,Installed,Gas,8370
apartment,€399800,2,Not specified,Not specified,0,0,11,0,0,2,2021,0,0,1,0,0,2,Installed,Gas,8370
apartment,€250200,1,Not specified,Not specified,0,0,2,0,0,0,2021,0,0,1,0,0,1,Installed,Gas,8370
apartment,€250200,1,Not specified,Not specified,0,0,2,0,0,2,2021,0,0,1,0,0,1,Installed,Gas,8370
apartment,€525000,2,Not specified,Not specified,0,0,15,0,0,0,2021,0,0,2,0,0,2,Installed,Gas,8370
apartment,€365000,2,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,2,0,0,2,Installed,Gas,8370
apartment,€295000,2,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,2,0,0,2,Installed,Gas,8370
apartment,€235000,1,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,1,0,0,1,Installed,Gas,8370
apartment,€245000,1,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,1,0,0,1,Installed,Gas,8370
apartment,€245000,1,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,1,0,0,1,Installed,Gas,8370
apartment,€315000,2,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,2,0,0,2,Installed,Gas,8370
apartment,€275000,2,Not specified,Not specified,0,Yes,0,0,0,2,2019,0,0,2,0,0,2,Installed,Gas,8370
apartment,€795/maand).,2,B,165,0,Yes,0,0,0,2,1970,Good,0,1,0,0,1,0,Gas,9160
apartment,€227500,2,B,139,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,Gas,9600
apartment,€259000,2,B,113,0,0,8,0,30,2,1990,Good,0,1,0,0,1,0,Gas,2960
apartment,€389000,2,B,148,0,0,4,0,0,2,0,Just renovated,0,1,0,0,1,Installed,Gas,8370
apartment,€115000,2,F,558,0,0,0,0,0,2,0,Just renovated,0,1,0,0,0,Installed,Electric,8370
apartment,€,3,B,199,0,0,13,0,32,2,2000,Good,0,1,0,0,1,Installed,Gas,2150
apartment,€239000,1,Not specified,Not specified,0,0,0,0,21,3,0,0,0,1,0,0,1,Semi equipped,0,2180
apartment,€174000,1,A,99,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,8470
apartment,€,2,A,67,0,0,0,0,0,0,0,Good,0,1,0,0,0,0,0,8790
apartment,€319000,2,C,246,No,0,36,0,38,2,2006,Good,0,1,0,0,0,Installed,Gas,2270
apartment,€395000,3,C,235,0,0,0,0,0,0,1968,Good,0,1,0,0,1,0,0,8200
apartment,€274000,1,B,181,No,0,6,0,0,2,1976,As new,0,1,0,0,1,Installed,Gas,8430
apartment,€298000,3,B,133,No,Yes,0,0,0,4,0,As new,0,1,0,0,1,Hyper equipped,Gas,2610
apartment,€2800.,0,D,314,No,0,0,0,0,2,1966,To renovate,0,1,0,0,0,0,Gas,8420
apartment,€460000,4,D,305,No,0,0,0,0,2,1930,To be done up,0,8,0,0,0,0,Electric,9200
apartment,€,3,B,190,0,Yes,0,0,0,2,0,Good,0,1,0,0,2,Installed,Gas,2500
apartment,€125000,1,C,209,0,0,0,0,0,0,0,Good,0,0,2,0,2,Hyper equipped,Gas,7500
apartment,€228500,2,C,190,No,Yes,0,0,33,2,0,Just renovated,0,1,0,0,0,0,Gas,4020
apartment,€275573,2,Not specified,Not specified,0,Yes,0,0,0,0,0,Good,0,1,0,0,0,0,0,2260
apartment,€355000,2,A,97,0,0,8,0,0,3,2017,Good,0,1,0,0,3,Installed,0,9170
apartment,€249900,2,C,201,No,0,19,0,30,2,1977,Good,0,1,0,0,0,Installed,Gas,9200
apartment,€225000,2,C,219,0,0,0,0,0,4,0,Good,0,1,0,0,1,0,Gas,3
apartment,€445000,5,C,225,0,0,0,0,90,0,1963,To be done up,0,2,1,0,3,Semi equipped,Gas,3
apartment,€275000,1,C,257,No,Yes,0,0,0,2,2001,0,0,1,0,0,0,0,Electric,8420
apartment,€299000,2,C,220,No,0,0,0,0,2,1993,Good,0,1,0,0,0,Hyper equipped,Gas,3920
apartment,€,2,B,176,0,0,0,0,32,2,0,Good,0,1,0,0,1,Semi equipped,Gas,2100
apartment,€215000,2,B,191,0,0,0,0,24,0,2004,Good,0,1,0,0,1,Installed,Gas,2160
apartment,€275573,5,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,0,0,0,2,0,0,2260
apartment,€199000,1,B,199,0,0,0,0,0,2,1916,0,0,0,1,0,1,Semi equipped,Gas,2018
apartment,€239000,2,C,182,0,0,0,0,0,0,2013,As new,0,0,1,0,1,Installed,Electric,6790
apartment,€280000,2,A,99,No,Yes,0,0,0,3,0,As new,0,1,0,0,1,Installed,Gas,20
apartment,€295000,2,B,130,No,Yes,0,0,0,3,0,As new,0,1,0,0,1,Installed,Gas,20
apartment,€237500,1,B,112,0,0,9,0,32,3,2013,0,0,1,0,0,1,0,Gas,3
apartment,€169000,2,Not specified,Not specified,0,0,10,0,24,4,1969,Good,0,1,0,0,1,Semi equipped,Gas,9000
apartment,€280000,2,C,271,Yes,0,0,0,0,2,1991,Good,0,1,0,0,0,0,Electric,20
apartment,€280000,2,C,271,Yes,0,0,0,0,2,1991,Good,0,1,0,0,0,0,Electric,20
apartment,€313,2,F,327,0,0,15,0,35,2,1970,Good,0,1,0,0,1,Hyper equipped,Gas,1160
apartment,€100000,1,G,895,0,0,0,0,0,3,0,To be done up,0,1,0,0,1,Semi equipped,Gas,20
apartment,€275000,2,Not specified,Not specified,0,0,0,0,23,2,0,Good,0,1,1,0,1,USA hyper equipped,Electric,1190
apartment,€700000,4,D,387,0,0,0,0,0,0,1999,Good,0,2,0,0,2,0,0,8400
apartment,€265000,2,B,118,0,0,0,0,36,2,1970,To be done up,0,1,0,0,1,0,0,9100
apartment,€359000,1,Not specified,Not specified,0,0,15,0,28,0,2021,0,0,1,0,0,1,Installed,Gas,1325
apartment,€225000,2,C,229,0,0,2,0,0,0,0,Good,0,1,0,0,1,Semi equipped,Gas,1601
apartment,€225000,2,C,229,0,0,2,0,0,0,0,Good,0,1,0,0,1,Semi equipped,Gas,1601
apartment,€185000,1,D,163,No,0,0,0,15,3,1925,Good,0,1,0,0,1,Hyper equipped,Gas,1180
apartment,€170000,1,G,486,0,0,10,0,0,0,1977,Good,0,1,0,0,1,Semi equipped,Gas,1140
apartment,€390000,3,D,160,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1000
apartment,€160000,2,G,563,0,0,0,0,0,2,0,Just renovated,0,0,1,0,1,Installed,Gas,1070
apartment,€275000,1,E,274,0,0,0,0,0,2,0,Good,0,0,1,0,1,Installed,Fuel oil,1140
apartment,€239000,2,G,511,0,0,0,0,44,3,1968,Good,0,1,0,0,1,Semi equipped,Gas,1030
apartment,€209000,2,G,395,0,0,2,0,28,2,1956,Good,0,1,0,0,1,Semi equipped,Fuel oil,1030
apartment,€265000,3,E,247,0,0,4,0,16,2,0,Good,0,1,0,0,1,Semi equipped,Fuel oil,1030
apartment,€139000,1,C,249,No,0,0,0,17,3,0,0,0,1,0,0,1,Installed,Gas,201
apartment,€245000,2,E,239,0,0,0,0,26,2,0,Just renovated,0,1,0,Yes,1,0,0,1210
apartment,€290000,1,A,91,0,0,9,0,30,2,2015,Good,0,1,0,0,1,Hyper equipped,Gas,9050
apartment,€284000,3,Not specified,Not specified,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7370
apartment,€259500,3,Not specified,Not specified,0,Yes,0,0,0,2,0,0,0,0,0,0,0,0,0,9600
apartment,€275000,2,B,117,0,0,18,0,33,4,2013,0,0,1,0,0,1,Installed,Gas,5101
apartment,€215000,2,G,675,0,0,5,0,25,4,1993,0,0,1,0,0,1,Semi equipped,Electric,5060
apartment,€495000,2,B,146,0,0,0,0,0,0,1929,Good,0,1,0,0,0,Installed,Gas,2020
apartment,€250000,2,G,420,0,0,0,0,0,2,1955,Good,0,2,0,0,2,Installed,Fuel oil,1090
apartment,€549000,4,B,123,0,0,15,0,20,2,2000,Good,0,1,0,0,2,Installed,0,9300
apartment,€30000,3,G,522,No,0,19,0,31,3,1960,Good,0,1,0,Yes,1,Installed,0,1070
apartment,€20.000).,3,C,225,0,Yes,0,0,0,3,0,Good,0,0,0,0,0,0,Gas,9700
apartment,€199000,1,F,344,No,0,14,0,15,3,1940,To renovate,0,1,1,Yes,1,Semi equipped,Gas,1190
apartment,€658000,3,A+,42,No,0,18,0,41,2,2023,As new,0,2,1,0,2,USA hyper equipped,Gas,1410
apartment,€,2,C,212,No,0,51,0,0,2,1990,Good,0,1,0,0,1,Installed,Gas,8500
apartment,€369000,3,B,113,0,0,74,0,25,4,2018,Good,0,2,0,0,2,USA hyper equipped,Gas,6900
apartment,€235000,2,B,105,No,0,5,0,35,2,2001,Good,0,1,0,No,1,0,0,9140
apartment,€169000,2,B,101,No,0,12,0,0,2,1972,Good,0,1,0,No,2,0,0,9100
apartment,€290000,2,B,102,No,0,6,0,28,2,2004,Good,0,1,0,No,1,Installed,0,9040
apartment,€,2,Not specified,Not specified,No,0,21,0,32,2,2019,As new,0,2,0,No,2,Installed,0,3580
apartment,€,2,Not specified,Not specified,No,0,21,0,32,2,2019,As new,0,2,0,No,2,Installed,0,3580
apartment,€99000,2,E,417,Yes,0,0,0,0,2,1974,Good,0,1,0,No,1,0,Electric,20
apartment,€489000,2,B,127,0,Yes,0,0,0,2,2015,0,0,2,0,0,0,0,Gas,8790
apartment,€390000,1,Not specified,Not specified,0,0,26,0,0,4,2022,0,0,1,0,0,0,Installed,Gas,9052
apartment,€900000,3,Not specified,Not specified,0,0,25,0,0,4,2022,0,0,2,0,0,3,Installed,Gas,9052
apartment,€170000,2,C,239,0,0,10,0,0,2,0,Just renovated,0,1,0,0,1,Installed,Gas,8560
apartment,€850/maand.,2,F,312,No,0,7,0,30,0,1970,Good,0,1,1,0,1,USA hyper equipped,Gas,1090
apartment,€/mois.,3,B,192,No,0,10,0,37,3,1974,Good,0,1,0,0,0,0,Gas,1860
apartment,€159000,1,C,202,No,0,0,0,20,2,1899,Good,0,1,1,0,1,USA installed,Gas,3
apartment,€235000,3,B,141,0,Yes,0,0,0,0,0,Good,0,1,0,0,0,0,Fuel oil,2060
apartment,€435000,2,B,89,No,0,24,0,36,2,1972,Good,0,2,0,0,2,Hyper equipped,Gas,1180
apartment,€330000,2,E,262,0,0,0,0,41,3,1978,To renovate,0,1,0,0,1,Semi equipped,0,1160
apartment,€239000,1,Not specified,Not specified,0,0,5,0,1,0,2021,Good,0,1,0,0,1,0,0,8490
apartment,€685000,3,C,266,0,Yes,0,0,0,0,0,Good,0,2,0,0,2,0,0,8300
apartment,€307850,2,Not specified,Not specified,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,9930
apartment,€234782,1,Not specified,Not specified,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,9930
apartment,€296934,2,Not specified,Not specified,0,0,16,0,0,0,0,0,0,1,0,0,1,0,0,9930
apartment,€283934,2,Not specified,Not specified,0,0,18,0,0,0,0,0,0,1,0,0,1,0,0,9930
apartment,€99000,1,Not specified,Not specified,No,Yes,0,0,0,2,1930,To renovate,0,1,0,0,1,Not installed,0,1070
apartment,€590000,3,F,290,0,0,125,0,38,0,0,0,0,2,0,0,3,0,0,1050
apartment,€139000,2,B,162,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,0,9500
apartment,€165000,2,B,157,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,0,9500
apartment,€125000,2,B,150,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,0,9500
apartment,€199000,2,B,195,0,0,0,0,0,2,0,Good,0,1,0,0,1,0,0,9500
apartment,€165000,2,D,339,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,0,9500
apartment,€595000,2,G,423,No,0,40,0,0,4,2000,0,0,2,0,Yes,0,0,Gas,1050
apartment,€165000,2,B,187,Yes,0,0,0,0,2,0,As new,0,1,0,0,1,0,Gas,8420
apartment,€851/maand,1,B,150,No,Yes,0,0,0,2,1964,0,0,1,0,0,0,0,Gas,20
apartment,€1100,2,B,78,No,0,10,0,29,2,2017,As new,0,1,0,0,1,USA hyper equipped,0,1080
apartment,€245000,1,B,114,No,0,3,0,29,2,2011,As new,0,1,0,Yes,1,Installed,Gas,4020
apartment,€250000,2,C,242,0,0,10,0,33,0,0,Just renovated,0,1,0,0,2,0,Electric,8800
apartment,€340000,2,A,96,0,Yes,0,0,32,0,0,As new,0,1,0,0,1,Hyper equipped,0,2660
apartment,€225000,1,F,294,No,0,0,0,0,2,1935,0,0,1,0,0,0,Installed,Gas,1030
apartment,€995/month,2,C,122,Yes,0,6,0,30,2,1970,Good,0,1,0,0,2,Hyper equipped,Gas,1190
apartment,€.,2,F,471,No,0,0,0,0,2,1930,To renovate,0,1,1,0,1,Semi equipped,Gas,5000
apartment,€369000,3,B,113,0,0,74,0,25,4,2018,Good,0,2,0,0,2,USA hyper equipped,Gas,6900
apartment,€149000,2,D,317,0,Yes,0,0,0,0,0,Good,0,1,0,0,0,0,Gas,8792
apartment,€,2,E,229,No,0,6,0,24,0,1960,Just renovated,0,1,0,0,1,Hyper equipped,Gas,1070
apartment,€185000,3,A,84,No,0,0,0,0,3,0,As new,0,1,0,0,0,0,0,20
apartment,€,2,G,395,0,0,8,0,26,3,1980,As new,0,1,0,0,1,Hyper equipped,Gas,1020
apartment,€195000,2,G,409,No,0,0,0,20,2,1910,As new,0,1,1,0,1,USA installed,Gas,1070
apartment,€235000,1,D,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
apartment,€,3,E,213,No,0,3,0,45,2,1937,To be done up,0,1,0,0,2,Hyper equipped,Fuel oil,1180
apartment,€187500,1,A,90,0,0,0,0,0,0,1991,Good,0,0,0,0,0,0,Gas,8000
apartment,€235000,1,F,301,No,0,0,0,0,2,0,Good,0,2,0,0,1,Semi equipped,Gas,1050
apartment,€265000,3,A,79,0,Yes,0,0,0,0,2010,Good,0,1,0,0,1,0,Gas,8400
apartment,€270000,2,E,244,No,0,3,0,33,2,1958,To be done up,0,1,0,0,0,0,Gas,1030
apartment,€245000,2,B,137,0,0,0,0,30,0,0,0,0,1,0,0,1,Installed,Gas,7000
apartment,€,1,B,116,No,0,0,0,32,2,2012,Good,0,1,0,0,0,Installed,Gas,1800
apartment,€519000,2,E,222,0,0,0,0,0,0,0,0,0,0,0,0,0,Not installed,0,1050
apartment,€595000,2,B,149,No,0,24,0,0,0,1979,As new,0,2,0,0,2,Installed,Gas,2018
apartment,€289000,2,B,104,No,0,15,0,0,2,1971,0,0,1,0,0,0,0,0,20
apartment,€209000,1,B,115,No,0,15,0,0,2,1974,To be done up,0,1,1,0,1,Semi equipped,Gas,2018
apartment,€299000,2,C,230,No,0,0,0,0,2,0,0,0,1,0,0,0,Hyper equipped,Fuel oil,2000
apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001
apartment,€245000,1,F,318,No,0,0,0,0,3,0,Just renovated,0,1,0,0,0,0,0,1180
apartment,€,3,A,82,No,0,28,0,0,2,2007,As new,0,2,0,0,2,Installed,Gas,9000
apartment,€349000,3,B,166,No,0,0,0,0,0,2004,0,0,0,0,No,2,0,0,9000
apartment,€465000,2,A,38,0,Yes,0,0,0,0,0,0,0,1,0,No,1,0,0,8400
apartment,€569000,2,B,101,No,0,24,0,0,0,2018,As new,0,1,1,0,2,Installed,Gas,3
apartment,€269000,1,B,180,0,0,23,0,20,2,2010,0,0,1,0,0,1,Installed,Gas,3020
apartment,€240000,2,B,141,0,0,0,0,0,0,0,0,0,0,0,0,0,Installed,Gas,2230
apartment,€,2,G,499,0,0,6,0,41,2,1970,To be done up,0,1,0,Yes,1,USA semi equipped,Fuel oil,1190
apartment,€125000,1,G,431,No,0,5,0,22,2,1900,To renovate,0,1,0,0,0,Not installed,0,1030
apartment,€125000,1,G,632,No,0,1,0,22,2,1900,To renovate,0,1,0,0,0,Not installed,0,1030
apartment,€125000,1,G,604,No,0,1,0,22,2,1900,To renovate,0,1,0,0,0,Not installed,0,1030
apartment,€315000,2,C,233,No,0,6,0,38,2,1970,Good,0,1,0,0,1,Installed,Gas,9000
apartment,€625000,3,B,186,No,0,27,0,92,4,1994,Good,0,1,0,Yes,2,USA hyper equipped,Gas,9800
apartment,€395000,2,A,17,No,0,55,0,43,2,2023,As new,0,2,0,0,1,USA hyper equipped,0,20
apartment,€470000,3,A,17,No,0,40,0,44,2,2023,As new,0,2,0,0,2,USA hyper equipped,0,20
apartment,€440000,2,A,16,No,0,35,0,43,2,2023,As new,0,1,0,0,1,USA hyper equipped,0,20
apartment,€250000,1,Not specified,Not specified,No,0,10,0,14,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€280000,2,Not specified,Not specified,No,0,14,0,21,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€320000,2,Not specified,Not specified,No,0,11,0,26,4,2025,As new,0,1,0,0,2,USA hyper equipped,0,9051
apartment,€400000,3,Not specified,Not specified,No,0,27,0,26,4,2025,As new,0,2,0,0,2,USA hyper equipped,0,9051
apartment,€320000,2,Not specified,Not specified,No,0,15,0,35,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€280000,2,Not specified,Not specified,No,0,14,0,21,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€250000,1,Not specified,Not specified,No,0,10,0,14,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€320000,2,Not specified,Not specified,No,0,11,0,26,4,2025,As new,0,1,0,0,2,USA hyper equipped,0,9051
apartment,€400000,3,Not specified,Not specified,No,0,27,0,26,4,2025,As new,0,2,0,0,2,USA hyper equipped,0,9051
apartment,€320000,2,Not specified,Not specified,No,0,15,0,35,4,2025,As new,0,1,0,0,1,USA hyper equipped,0,9051
apartment,€270000,2,C,288,0,0,4,0,30,0,1976,As new,0,1,1,0,1,Hyper equipped,Gas,1731
apartment,€155000,1,G,397,0,0,0,0,0,2,0,Good,0,1,1,0,1,Hyper equipped,Gas,1030
apartment,€155000,1,G,560,0,0,0,0,0,2,0,To be done up,0,1,1,0,1,Hyper equipped,Gas,1030
apartment,€295000,2,Not specified,Not specified,No,0,17,0,0,2,2019,As new,0,0,0,0,0,0,0,8900
apartment,€445000,2,Not specified,Not specified,No,0,17,0,0,2,2020,As new,0,1,0,0,1,0,0,8900
apartment,€445000,2,Not specified,Not specified,No,0,17,0,0,2,2020,0,0,0,0,0,0,0,0,8900
apartment,€439000,3,A,36,No,0,11,0,0,4,0,As new,0,1,0,0,1,Installed,Gas,8200
apartment,€350000,2,B,174,No,0,4,0,0,2,2009,As new,0,1,0,0,1,Installed,0,8430
apartment,€365000,2,Not specified,Not specified,No,0,24,0,32,0,0,0,0,1,0,0,2,Installed,Gas,1180
apartment,€30.000.TROEVEN:,1,A,98,No,Yes,0,0,0,0,2013,As new,0,1,0,No,1,Installed,Gas,9000
apartment,€325000,2,B,171,No,Yes,0,0,0,2,2005,As new,0,1,1,No,1,Installed,Electric,8380
apartment,€335000,2,E,409,0,Yes,0,0,0,2,2005,As new,0,2,1,No,0,Installed,Electric,8380
apartment,€1175000,3,C,231,Yes,Yes,0,0,0,0,1967,Just renovated,0,2,0,No,0,Hyper equipped,Gas,8300
apartment,€,3,B,158,0,0,0,0,24,0,0,As new,0,1,0,No,0,0,Gas,2100
apartment,€129500,1,C,183,No,0,0,0,25,2,2007,As new,0,1,1,0,1,Installed,Gas,4020
apartment,€299000,2,C,217,No,Yes,0,0,35,0,1975,Just renovated,0,1,0,No,1,USA hyper equipped,Gas,1600
apartment,€125000,1,Not specified,Not specified,Yes,0,0,0,0,4,0,As new,0,1,1,0,1,0,0,20
apartment,€199000,2,C,267,No,0,10,0,38,0,1967,0,0,1,0,No,0,0,Gas,8400
apartment,€260000,2,B,172,No,0,8,0,46,0,2005,As new,0,1,0,No,1,Installed,Gas,3290
apartment,€209000,2,B,136,No,0,0,0,29,2,0,To be done up,0,1,0,0,0,0,Gas,3
apartment,€1250000,3,B,152,0,Yes,0,0,0,0,1970,To be done up,0,3,0,No,0,0,0,8300
apartment,€280300,2,Not specified,Not specified,No,0,8,0,32,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€266900,2,Not specified,Not specified,No,0,6,0,30,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€326000,2,Not specified,Not specified,No,0,35,0,32,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€335061,4,Not specified,Not specified,No,0,20,0,44,3,0,0,0,2,0,No,1,0,Gas,9700
apartment,€369000,2,A,79,0,Yes,0,0,0,0,2007,As new,0,1,0,No,1,0,0,20
apartment,€360000,1,Not specified,Not specified,0,0,0,0,0,0,1935,0,0,1,0,0,1,0,0,1030
apartment,€395000,2,Not specified,Not specified,0,0,0,0,0,3,1978,Just renovated,0,1,0,0,1,Installed,0,1180
apartment,€250/month,2,E,243,No,0,0,0,38,3,1971,Good,0,1,1,0,1,Hyper equipped,Gas,1180
apartment,€20.000.,2,B,158,0,0,0,0,0,2,1993,Good,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€165000,2,B,129,0,0,0,0,0,2,2013,Good,0,1,0,0,1,0,0,8470
apartment,€185000,3,B,198,0,0,0,0,0,2,0,Good,0,1,0,0,1,Installed,Gas,8400
apartment,€238000,1,C,216,0,Yes,0,0,0,2,1978,0,0,1,0,0,1,Installed,Gas,9000
apartment,€425000,2,A,50,0,0,72,0,37,2,2022,0,0,1,0,0,1,Installed,0,2600
apartment,€374000,2,A,50,0,0,72,0,37,2,2022,0,0,1,0,0,1,Installed,0,2600
apartment,€,2,C,247,0,0,5,0,33,2,1957,To be done up,0,1,0,0,1,Semi equipped,Fuel oil,2600
apartment,€249000,2,B,152,0,0,8,0,29,2,1967,Good,0,1,0,0,1,Installed,Gas,2600
apartment,€325000,3,A,97,No,Yes,0,0,0,2,1959,Good,0,1,0,0,0,0,Gas,2800
apartment,€249000,2,Not specified,Not specified,0,0,3,0,0,2,0,To be done up,0,1,0,0,0,Installed,Gas,1030
apartment,€159000,3,E,360,0,0,0,0,20,0,0,To restore,0,1,0,0,1,0,Gas,5000
apartment,€105000,1,B,160,0,0,0,0,13,0,0,To restore,0,0,1,0,1,0,Fuel oil,5170
apartment,€149000,1,C,210,0,0,0,0,17,0,0,Good,0,1,0,0,1,0,Gas,5300
apartment,€249000,1,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,1,0,0,1,0,Gas,1831
apartment,€80,3,C,235,0,0,7,0,28,0,1967,Good,0,0,1,0,1,Installed,Fuel oil,1780
apartment,€330000,3,A,92,No,Yes,0,0,0,2,2005,Good,0,1,0,0,0,0,Gas,3510
apartment,€290000,1,A,91,0,0,9,0,30,2,2015,Good,0,1,0,0,1,Hyper equipped,Gas,9000
apartment,€225000,1,C,219,0,0,0,0,30,2,1999,Good,0,1,0,0,1,Installed,Electric,9000
apartment,€475000,2,C,264,No,0,2,0,0,2,1962,As new,0,2,0,0,2,Installed,Electric,20
apartment,€279300,2,Not specified,Not specified,No,0,20,0,31,2,2023,Good,0,2,0,No,2,Installed,0,03183
apartment,€528000,3,Not specified,Not specified,No,0,29,0,34,2,2023,Good,0,2,0,No,2,Installed,0,03183
apartment,€75000.,1,Not specified,Not specified,No,0,0,0,0,0,2008,Good,0,1,0,No,0,0,Electric,26331
apartment,€,2,B,169,No,0,0,0,34,4,0,Good,0,1,0,0,1,Installed,Gas,6000
apartment,€765000,2,Not specified,Not specified,0,0,21,0,0,0,0,As new,0,2,0,0,0,0,0,9000
apartment,€1295000,3,Not specified,Not specified,No,0,40,0,0,0,0,As new,0,2,0,0,2,Hyper equipped,0,9000
apartment,€385000,1,F,643,0,0,0,0,0,2,1955,Good,0,1,1,0,1,Installed,0,8300
apartment,€340000,2,A,76,0,0,0,0,0,0,2013,Good,0,1,0,0,1,Installed,Gas,8620
